county,method,Q1x,Q2x,Q2.1x,Q2xRANGE,Q3.1x,Q3.2x,Q3.3x,Q3.4x,Q3.5x,Q3.6x,Q3.6.1,Q3SUM,Q3.1xNUM,Q3.2xNUM,Q3.3xNUM,Q3.4xNUM,Q3.5xNUM,Q3.6xNUM,CountQ3,MoreGear,Q4x,Q4ax,Q5x,Q5.1x,Q5xMEAN,Q5xRANGE,Q6.1x,Q6.2x,Q6.3x,Q6.4x,Q6.4.1,Q6.1xMEAN,Q6.2xMEAN,Q6.3xMEAN,Q6.4xMEAN,CountQ6,Q6SUM,Q6.1xNUM,Q6.2xNUM,Q6.3xNUM,Q6.4xNUM,Q7.1x,Q7.2x,Q8.1x,Q8.2x,Q8.1xMEAN,Q8.2xMEAN,Q8SUM,Q9x,Q10x,Q10.1x,Q11x,Q11.1x,Q12x,Q12.1x,Q13x,Q13.1x,TOTALCaught,Q10xMEAN,Q11xMEAN,Q12xMEAN,Q13xMEAN,Q14x,Q14xMEAN,Q14ax,Q14axMEAN,BaseforQ15,Q15.1x,Q15.2x,Q15.3x,Q15.4x,Q15.5x,Q15.6x,Q15.7x,Q15.7.1,CountQ15,CountQ15_Primary,Q15_Primary,Q16x,q16.1x,q16.2x,Q16.3,Q17.2xMEAN,Q17.1x,Q17.2x,Q17.3x,Q17.4x,Q17.1xMEAN,Q17.3xMEAN,Q17.4xMEAN,Q17SUM,Q17.1xAMOUNT,Q17.2xAMOUNT,Q17.3xAMOUNT,Q17.4xAMOUNT,Q17TotalAMOUNT,Q18x,Q19.1x,Q19.2x,Q19.3x,Q19.4x,Q19.5x,Q19.6x,Q19.6.1,Q19.1xMEAN,Q19.2xMEAN,Q19.3xMEAN,Q19.4xMEAN,Q19.5xMEAN,Q19.6xMEAN,Q19SUM,Q20x,Q20.1x,Q20xMEAN,Q20TotalVALUE,Q20OtherVALUE,Q21.1x,Q21.2x,Q21.3x,Q21.4x,Q21.1xMEAN,Q21.2xMEAN,Q21.3xMEAN,Q21.4xMEAN,Q21SUM,Q21.1xVALUE,Q21.2xVALUE,Q21.3xVALUE,Q21.4xVALUE,Q22x,Q22xMEAN,Q23x,Q24x,Q25x,vesselsize,Q26x,Q27x,boatage,Q28x,boatown,Q29x,Q30x,Q31x,fuelprice1,truckfuelprice1,iceprice1,baitprice1,fuelprice2,truckfuelprice2,iceprice2,baitprice2,Troll,Bait,Pelagic,Bottomfish,Deep7Bottomfish,ShallowBottomfish,Reef,Q3.1xMEAN,Q3.2xMEAN,Q3.3xMEAN,Q3.4xMEAN,Q3.5xMEAN,Q3.6xMEAN,CommonGear,Q32.1,Q32a.1.1x,Q32a.2.1x,Q32a.4.1x,Q32a.5.1x,Q2xMEAN,SurveyID,Q32x,AVC1,Q32a.1x,Q32a.2x,Q32a.3x,Q32a.4x,Q32a.5x,Q32a.6x,Q32a.7x,Q32a.8x,Q32a.9x,Q32a.9.1,TFC,Q34.1x_A,Q34.2x_A,Q34.3x_A,Q34.4x,Q34.5x,Q34.6x,Q34.7x,Q34.8x,Q34.8.1,Q32bx,Q32b.1x,Q32b.2x,Q32b.3,Q33a.1.1x,Q33a.2.1x,Q33a.4.1x,Q33a.5.1x,Q33.1,Q33x,AVC2,Q33a.1x,Q33a.2x,Q33a.3x,Q33a.4x,Q33a.5x,Q33a.6x,Q33a.7x,Q33a.8x,Q33a.9x,Q33a.9.1,Q33bx,Q33b.1x,Q33b.2x,Q33b.3,Q34.1x,Q34.1.1x,Q34.2x,Q34.2.1x,Q34.3x,Q34.3.1x,Q35x,Q36x,Q37x,Q38x,Q39.1x,Q39.2x,Q39.3x,Q39.4x,Q39.5x,Q39.6x,Q39.6.1,NumEthnic,Ethnic,Q40x,Q41x,Q42.1x,Q42.2x,Q42.3x,Q42.4x,Q43,Q44.1,Q44.1.1,Q44.1.2,Q44.2,Q44.2.1,Q44.2.2,Q44.3,Q44.3.1,Q44.3.2,Q45.1,Q45.2,Q45.3,Q46.1,Q46.2,Q46.3,Q46.4,Q46.5,Q46.6,Q46.7,Q46.7.1,Q47.1,Q47.2,Q47.3,Q47.4,Q47.5,Q47.6,Q47.7,Q47.7.1,Q48,Q49,Q49a,NumCaught,NumLost,NumReleased,NumSold,LbsCaught,LbsSold,Value,CML_NO,CaughtvsSample,PerReleased,PerSold,CatchPerTrip,CatchPerTrip_R,ValuePerTrip,ValuePerTrip_R,AVC1_Troll,AVC1_Bait,AVC1_Deep7Bottom,AVC1_ShallowBottom,AVC1_Spear,AVC1_Other,AVC2_Troll,AVC2_Bait,AVC2_Deep7Bottom,AVC2_ShallowBottom,AVC2_Spear,AVC2_Other,Hawaii,Total,Q15_Primary_Report,boatimprove,ck,TotalCaught_R,Q20XMEAN_R,Q24xMEAN,Q7.1xMEAN,Q7.2xMEAN,Q17TotalAMOUNTck
3,1,1, ,2,2,5,3,1,3,1,2,Harpoons,100,13.5,1.8,0,1.8,0,.9,4,15,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,3,5,14,86,100,2,6,7000,1, ,2, ,1, ,7025,7000,0,25,0,5,75,4,50,1, , , , ,1, , , ,1,1,5,3, ,70, ,20,2,3,2,5,5,5,70,100,351.25,1405,351.25,4917.5,7025,1,5,1,2,2,3,2,Other?,75,0,5,5,10,5,100,8, ,35000,35000,0,5,2,2,1,88,6,6,0,100,30800,2100,2100,0,3,25,1,2,25,3,315,2002,19,2017,4,55000,80000,2021,2.60869565217391,2.5,.2,75.7575757575758,2.60869565217391,2.5,.2,75.7575757575758,1,1,1,1,0,1,0,75,10,0,10,0,5,1, ,115,10,500,.33,18,1616,1,770,300,25,20,100,25,75,25,200,0,Insrance,12520,720,0,0,500,10000,300,500,500,Trip,1, , , ,115,10,500,.33, ,2,1045,300,25,20,100,25,100,25,200,250,Other?,1, , , ,60,1,0,2,0,2,1,5,96761,2, , , , ,1, , ,1,6,6,5,1,2,1,1,Trend,Tuna,Mahi,Ono,Tuna,Mahi,Ono,Tuna,Mahi,Ono,3,3,5,4,3,3,4,4,4,4,Other,4,4,4,4,4,4,4,Other,Not at this tome,No,No change,160,0,0,316,2216.8,4599.3,19310.93,19890,2425.7,0,207.474738361602,390.277777777778,5,1944.44444444444,4,770, , , , , , ,1045, , , , ,1,1,2,0,0,6,8,5, , ,0
4,2,2, ,5,5,5,2,2,2,1,2,kona crab,100,186.4,11.65,11.65,11.65,0,11.65,5,16,2, , ,3,18,3, , , , , , , , , ,0, , , , , , , ,3,5,25,75,100,1,6,1800,3, ,4, ,4, ,2475,1800,75,300,300,3,25,4,50,1, , , , ,1, , , ,1,1,5,1, , , ,20,3,3,2,4,20,5,55,100,495,495,123.75,1361.25,2475,1,5,1,4,1,1,1, ,60,0,40,0,0,0,100,6, ,7500,7500,0,5,2,3,1,85,5,10,0,100,6375,375,750,0,3,25,1,1,22,2,180,2007,14,2007,14,50000,55000,2019,4.26666666666667, ,.12,60,5,3.75,.12,18,1,1,1,1,1,1,0,80,5,5,5,0,5,1, ,30, ,300,.5,233,1377,1,259,128,20,0,36,30,25,20,0,0, ,5400,650,0,0,4000,500,250,0,0, ,1, , , ,6,4,100,1, ,4,90,30,15,0,12,18,15,0,0,0, ,1, , , ,650,2,0, ,0, ,1,5,96703,2, , , ,1, , , ,1,4,4,4,1,1,1,1,"A lot more people buying boats and fishing, lot of younger fishermen",ahi,ono,mahimahi,ahi,gindahi,moana kali,ahi,akule,menpachi,4,5,5,4,4,4,4,3,5, , ,4,4,3,3,3,5, , , ,Gave a lot of fish away to family and friends,Lost of tourism restaurants and wholesalers shut down,165,0,0,70,2942.5,1773.6,6094.8,3592,701.4,0,60.2752761257434,10.6223175965665,2,32.1888412017167,1,259, , , , , , , , ,90, , ,1,1,2,2,0,5,6,0, , ,0
1,1,1, ,3,3,5,3,1,1,2,1, ,100,30.6,3.6,0,0,1.8,0,3,12,2, , , ,0,1, , , , , , , , , ,0, , , , , ,2,2,3,5,25,75,100,3,4, ,1, ,1, ,1, ,300,300,0,0,0,3,25,2,5,1, , ,2, ,1, , , ,2,1,5,4, , , ,5,2,2,2,5,5,5,85,100,15,15,15,255,300,1, , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,1,1,28,3,200,1980,41,1980,41,15000,15000, ,2.22222222222222,3,.1,60,2.5,3,.1, ,1,1,1,0,0,0,0,85,10,0,0,5,0,1, ,45,2,500,.25,36,1836,1,231,100,6,0,50,15,25,25,10,0, ,2617,186,0,0,800,645,986,0,0, ,1, , , ,10,2,100,0, ,5,71,25,6,0,10,0,20,10,0,0, ,1, , , ,186,2,0, ,0, ,1,6,96825,2, ,1, ,1,1, , ,3,7,3,3, , , , ,I have no idea.,mahimahi,Ahi,Aku,mahimahi,aku,ahi,aku,mahimahi,ahi,4,4,4,5,3,2,3,3,4, , ,1,1,3,4,3,3, , ,no,no,none,24,0,0,39,254,412,1123.9,1894,-112,0,162.204724409449,8.33333333333333,2, , ,231, , , , , , , , , ,71, ,1,1,2, ,0,3, ,0,5,5,0
3,1,1,25, ,3,5,2,1,3,1,1, ,100,21.25,1.25,0,2.5,0,0,3,10,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,5,3,75,25,100,3,5, ,1, ,4, ,2, ,1075,750,0,300,25,4,50,4,50,1, , ,2, ,1, , , ,2,1,5,1, , , ,5,2,2,2,5,5,5,85,100,53.75,53.75,53.75,913.75,1075,1,2,1,6,1,2,1, ,5,0,90,0,5,0,100,4, ,1500,1500,0,6,1,2,1,95,0,5,0,100,1425,0,75,0,2,5,1,5,25,3,300,1992,29,2014,7,40000,40000, ,2.91666666666667,4,.1875, , , , , ,1,1,1,1,0,1,0,85,5,0,10,0,0,1, ,48,4,160, ,25,1839,1,448,140,16,0,30,0,50,200,12,0, ,7255,1005,0,0,600,5000,650,0,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1005,2,0,2,0,2,1,6,96753,2, , , , ,1, , ,1,6,4,4,1,2,1,1,Hard to pinpoint why. But State shutdown will be over hopefully,ONO,AHI,MAHIMAHI,ONO,AHI,UKU,AHI,ONO,MAHIMAHI,4,4,3,3,5,4,4,5,5, , ,4,1,2,2,2,1, , ,THE FISHERMEN NEED TO BE LISTENED TO BEFORE ANY DECISIONS ARE MADE. AND THEIR INPUT NEEDS TO BE USED BEFORE ANY LAWS/RULES ARE MADE,"LESS PEOPLE ON BOAT, LESS TRIPS",STATE RULES,28,0,1,15,228.5,143.6,775.6,8366,931.4,3.57142857142857,62.8446389496718,43,3,60,2,448, , , , , , , , , , , ,1,1,2, ,0,5,4,75, , ,0
1,2,1, ,2,2,6,3,1,1,1,1, ,100,16.2,1.8,0,0,0,0,2,5,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,2,6,5,95,100,2,5, ,1, ,1, ,1, ,750,750,0,0,0,5,75,4,50,1, , , , ,1, , , ,1,1,5,1, , , ,3,2,2,2,6,3,3,91,100,22.5,22.5,22.5,682.5,750,1,1,6,1,1,1,1, ,0,100,0,0,0,0,100,5, ,3500,3500,0,6,1,1,1,100,0,0,0,100,3500,0,0,0,2,5,1,1,24,2,200,2000,21,2017,4,60000,60000,2021,4,4,.333333333333333,0,4,4,.333333333333333,0,1,1,1,0,0,0,0,90,10,0,0,0,0,1, ,40,2,300, ,18,1803,1,340,160,8,2,100,0,20,50,0,0, ,5100,2000,0,0,1000,2000,100,0,0, ,1, , , ,40,2,300, , ,2,340,160,8,2,100,0,20,50,0,0, ,1, , , ,2000,2,0, ,0, ,1,4,96744,2, , , , ,1, , ,1,6,7,6,1,2, ,2,"We fish offshore exclusively. 2020 prices were low at the block, autiopapup better $$ in 2021",yellowfin,mahi, ,yellowfin,marlin,mahi,mahi,yellowfin, ,5,5,5,5,5,5,5,4,4, , ,1,3,3,4,3,2, , , ,"Yes - COVID depressed prices at the block - I fished less because of this. Also, limited hours at the block for drop off were inconvenient.", ,54,0,0,73,846,1041,3717.3,23581,-291,0,123.049645390071,41.6666666666667,3,194.444444444444,3,340, , , , , , ,340, , , , ,1,1,2,0,0,4,5,0, , ,0
3,2,1, ,3,3,6,3,1,1,1,1, ,100,32.4,3.6,0,0,0,0,2,5,2, , , ,0,1, , , , , , , , , ,0, , , , , ,1,6,2,6,5,95,100,2,6,20000,1, ,1, ,1, ,20000,20000,0,0,0,6,95,6,95,1,3,2, , ,1, , , ,3,1,5,1, , , ,5,2,2,1,6,5,0,90,100,1000,1000,0,18000,20000,1,1,1,4,4,3,1, ,0,0,50,40,10,0,100,6, ,7500,7500,0,6,1,1,1,100,0,0,0,100,7500,0,0,0,5,75,1,1,25,3,300,1974,47,2002,19,12000,25000,2020,3.75,4,.15, , , , , ,1,1,1,0,0,0,0,90,10,0,0,0,0,1, ,80,10,400, ,36,1073,1,540,300,40,20,60,0,20,50,50,0, ,12100,0,0,0,10000,2000,100,0,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0, ,0, ,1,4,96768,2, , , , , ,1, ,1,5,3,4,1,1,1,1,Less COVID restrictions,ahi,mahi,aku,aku,ahi,mahi,ahi,aku,mahi,5,5,5,4,4,3,3,3,3, , ,2,3,3,3,3,3, , , ,"Sell less because of COVID, lots of markets closed not buying", ,459,0,0,310,4488,2462.4,8557.75,1915,17537.6,0,54.8663101604278,555.555555555556,5,208.333333333333,3,540, , , , , , , , , , , ,1,1,2,1,0,6,6,0,0,95,0
4,2,2, ,3,3,6,3,1,1,1,1, ,100,32.4,3.6,0,0,0,0,2,5,2, , ,2,6,2,6,1,1,1, ,100,0,0,0,1,100,6,0,0,0, , ,2,6,9,91,100,1,6, ,4, ,4, ,4, ,3128,2228,300,300,300,5,75,3,25,1, , , , ,1, , , ,1,1,5,4, , , ,0,4,1,1,4,50,0,50,100,1564,0,0,1564,3128,1,3,1,3,1,5,1, ,10,0,10,0,80,0,100,6, ,7500,7500,0,5,2,2,1,88,6,6,0,100,6600,450,450,0,2,5,1,1,25,3,300,1989,32,2019,2,80000,80000, ,4,4,.2,25, , , , ,1,1,1,0,0,0,0,90,10,0,0,0,0,1, ,30,10,200,2,36,1840,1,340,120,40,10,40,50,30,0,50,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,6,96754,2, , , , ,1, , ,1,6,3,3,1,1,1,1,More people!, , , , , , , , , ,5,5,5,4,4,4,4,4,5,5,ramps,4,4,4,4,4,5, , ,"Fish hatcheries, more FADs",No restaurants, ,37,0,0, ,750, , ,23308, ,0, ,86.8888888888889,4,208.333333333333,3,340, , , , , , , , , , , ,1,1,2, ,0,5,6,0, , ,0
2,1,1,23, ,2,6,2,2,1,1,1, ,100,20.7,1.15,1.15,0,0,0,3,9,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,3,5,25,75,100,1,5, ,1, ,1, ,1, ,750,750,0,0,0,3,25,3,25,1, ,2, , ,1, , , ,2,1,5,1, , , ,5,2,2,2,5,5,5,85,100,37.5,37.5,37.5,637.5,750,1,6,1,1,1,1,1, ,100,0,0,0,0,0,100,5, ,3500,3500,0,6,1,1,1,100,0,0,0,100,3500,0,0,0,2,5,1,1,18,2,115,2014,7,2014,7,50000,45000, ,3.84615384615385,4,.125,80, , , , ,1,1,1,1,1,0,0,90,5,5,0,0,0,1, ,26,5,400,.25,23,1339,1,210,100,20,0,50,20,20,0,0,0, ,695,0,0,0,300,300,95,0,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0, ,0, ,1,5,96720,2, , , , ,1, , ,1,6,4,4,2,2, ,2, ,ahi,ono,mahi,0,0,0,0,0,0,4,4,4,5,5,4,5,5,5, , ,1,1,2,2,1,1, , , , , ,23,0,1,47,326,1514.4,4879.9,19705,-764.4,4.34782608695652,464.539877300614,32.6086956521739,3,152.173913043478,3,210, , , , , , , , , , , ,1,1,2, ,0,4,5,0, , ,0
2,1,1, ,3,3,6,1,2,2,1,1, ,100,32.4,0,1.8,1.8,0,0,3,11,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,6,1,100,0,100,1,5, ,2, ,1, ,1, ,775,750,25,0,0,1,0, , ,1, ,2,3, ,1, , , ,3,1,5,1, , , ,5,2,2,1,6,5,0,90,100,38.75,38.75,0,697.5,775,1,6,1,1,1,1,1, ,100,0,0,0,0,0,100,5, ,3500,3500,0,6,1,1,1,100,0,0,0,100,3500,0,0,0,1,0,1,1,21,2,150,1985,36,1991,30,13000,8000,2017,3.33333333333333,4,0, ,3.33333333333333,5,0, ,1,0,1,1,1,1,0,90,0,5,5,0,0,1, ,18,2,50,0,36,1682,1,92,60,8,5,0,0,0,10,9,0, ,1950,50,0,0,200,1500,200,0,0,truck maint,1, , , ,18,2,20,0, ,3,90,60,10,5,0,0,0,10,5,0, ,1, , , ,50,2,0, ,0, ,1,6,96720,2, ,1, , , , , ,1,2,5,4,1,1, ,2,"Covid 19 has more boats in the water, a lot more.",Ono,mahi mahi,ahi,mahi mahi,ahi,aku,Ono,Ahi,mahimahi,3,3,4,4,2,3,2,3,5,1,none,5,3,4,3,3,5,3,no comment,no,No,none,52,0,1,39,244,1117.1,3930.26,1420,-342.1,1.92307692307692,457.827868852459,21.5277777777778,3,97.2222222222222,2,92, , , , , , , ,90, , , ,1,1,2,4,0,4,5,0, , ,0
1,1,1, ,2,2,6,2,1,1,1,1, ,100,17.1,.9,0,0,0,0,2,5,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,2,6,5,95,100,8,4, ,1, ,1, ,1, ,300,300,0,0,0,3,25,2,5,1,3,2, , ,1, , , ,3,1,5,4, , , ,55,3,4,2,3,20,5,20,100,60,165,15,60,300,1,1,4,1,1,4,1, ,0,50,0,0,50,0,100,5, ,3500,3500,0,6,1,1,1,100,0,0,0,100,3500,0,0,0,2,5,1,2,36,4,900,1985,36,2008,13,73000,80000,2013,3, ,.116666666666667,10, , , , ,1,1,1,0,0,0,0,95,5,0,0,0,0,1, ,50,0,300,1,18,1130,1,240,150,0,5,35,10,20,20,0,0, ,28189,3384,8880,9600,300,6000,25,0,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,282,1,740,1,800,1,1,3,96822,2, , , , ,1, , ,1,6,3,4,1,1,1,1,Every year there is an increase or boats on the water,Tune,Mahi,Marlin,Mahi,Tuna,Ono,Marlin,Ono,Mahi,1,1,1,5,2,4,4,4,5, , ,1,1,1,1,3,1, , ,FADS replaced in a timely manner!! Replacement of FADS not tailored to the west side before the rest of the island.  More eyes on and observation that people are following catch limits and sizes.,no, ,1,0,0, ,326, , ,21581, ,0, ,16.6666666666667,2,194.444444444444,3,240, , , , , , , , , , , ,1,1,2,8,0,3,5,5, , ,0
1,2,1, ,2,2,6,2,1,1,1,1, ,100,17.1,.9,0,0,0,0,2,5,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,1,6,0,100,100,2,6,1500,1, ,1, ,1, ,1500,1500,0,0,0,5,75,2,5,1, , , , ,1, , , ,1,1,5,1, , , ,50,3,4,1,3,25,0,25,100,375,750,0,375,1500,1,1,6,1,1,1,1, ,0,100,0,0,0,0,100,5, ,3500,3500,0,6,1,1,1,100,0,0,0,100,3500,0,0,0,2,5,1,1,26,3,230,1993,28,2004,17,65000,50000,2021,2.3,5,0,20,2.3,5,0,20,1,1,1,0,0,0,0,95,5,0,0,0,0,1, ,40,2,600,1,18,1674,1,252,92,10,0,0,20,30,50,50,0, ,11420,920,0,0,8000,2000,500,0,0, ,1, , , ,40,2,600,1, ,2,252,92,10,0,0,20,30,50,50,0, ,1, , , ,920,2,0, ,0, ,1,4,96744,1, , , , ,1, , ,1,7,4,6,1,1,1,1,"Store prices too high, quality too low",ahi,mahi,ono,aku,ahi,mahi,ahi,mahi,aku,4,5,5,5,4,5,5,5,4, , ,1,1,1,1,1,1, , ,"We don''t need any more rules and regulations, we need enforcement of what is already on the books. We need our harbors managed on weekends when they are crowded, not during the week when they are empty. Management needs to get out from behind their desks and see what is really happening.",No, ,84,0,0,64,1117,819,2990.5,20678,681,0,73.3213965980304,83.3333333333333,4,194.444444444444,3,252, , , , , , ,252, , , , ,1,1,2,0,0,5,5,0, , ,0
2,1,1, ,2,2,6,2,1,1,1,1, ,100,17.1,.9,0,0,0,0,2,5,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,5,4,60,40,100,2,4, ,1, ,1, ,1, ,300,300,0,0,0,4,50,3,25,1,2, ,2,3,1,3, ,After expenses almost nothing,5,1,5,4, , , ,20,5,3,2,2,70,5,5,100,210,60,15,15,300,1, , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , ,2.77777777777778,1.66666666666667,.14, , , , , ,1,1,1,0,0,0,0,95,5,0,0,0,0,1, ,27,12,150,0,18,1477,1,374,75,20,18,21,0,12,200,28,0, ,1900,300,0,0,500,700,400,0,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,300,2,0, ,0, ,1,6,96740,2, , , , , ,1, ,1,5,3,2,1,2,1,1, ,Ahi,Mahi,0no,Ahi,Mahi,Ono,Ahi,Mahi,Oni,5,5,5,5,5,5,5,5,5, , ,5,5,5,5,5,5, , ,Yes there are to many so called private fishing buoys around the islands now a lot of the fish don t come around the fad buoys. And the private buoy owners are either cutting it shooting the fad buoys. Something needs to be done .,None, ,3,0,0, ,57, , ,22645, ,0, ,16.6666666666667,2, , ,374, , , , , , , , , , , ,1,1,2, ,0,3, , , , ,0
3,1,1,15,2,2,6,2,1,1,1,1, ,100,14.25,.75,0,0,0,0,2,5,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,4,4,50,50,100, ,3, ,1, ,1, ,1, ,75,75,0,0,0,5,75,3,25,1,2,3, ,3,1,3, , ,5,1,5,4, , , ,45,4,4,1,3,45,0,10,100,33.75,33.75,0,7.5,75,1, , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,1,1,24,2,350,1974,47,2014,7,20000,65000,2020,4.16666666666667,3.33333333333333,.75,80, , , , ,1,1,1,0,0,0,0,95,5,0,0,0,0,1, ,60,12,40,.25,15,1719,1,570,250,40,20,30,20,30,30,50,100,lures and line,10500,300,0,0,5000,3000,200,2000,0, ,1, ,100, , , , , , , , , , , , , , , , , , , , , , ,300,2,0,2,0,2,1,6,96708,2, , , , ,1, , ,1,6,6,5,1,1,1,1, ,AHI,Mahimahi,Ono,Ahi,Mahimahi,ono,all, , ,3,3,3,5,3,5,5,5,5, , ,2,3,4,4,3,2, , ,Harbors and local shore spots for boats and fishing should be improved,I have limited crew and limited my trips,to stay well and keep the Covid spread down,1,0,0, ,20, , ,30512, ,0, ,5,2, , ,570, , , , , , , , , , , ,1,1,2,1,0,2, ,0, , ,0
3,1,1, ,2,2,6,2,1,1,1,1, ,100,17.1,.9,0,0,0,0,2,5,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,5,3,75,25,100,2,5, ,1, ,1, ,1, ,750,750,0,0,0,3,25,3,25,1, ,3,2, ,1, , , ,3,1,5,3, ,80, ,5,2,2,2,5,5,5,85,100,37.5,37.5,37.5,637.5,750,1,1,1,1,1,6,1, ,0,0,0,0,100,0,100,5, ,3500,3500,0,6,1,1,1,100,0,0,0,100,3500,0,0,0,2,5,1,1,28,3,280,2015,6,2015,6,100000,80000, ,3,5,.119047619047619, , , , , ,1,1,1,0,0,0,0,95,5,0,0,0,0,1, ,25,1,84,0,18,1624,1,115,75,5,0,10,0,20,0,5,0, ,3100,1100,0,0,500,1000,500,0,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1100,2,0, ,0, ,1,5,96753,2, , , , ,1, , ,1,6,4,5,2,2, ,1,Economy,Mahi,Ono,Ahi,Mahi,Ahi,Ono,Mahi,Ono,Ahi,5,5,5,5,3,4,4,4,5, , ,3,3,3,3,3,1, , ,Better care to boat ramps,Normal, ,10,0,0,21,113,336,1927,17784,414,0,297.345132743363,41.6666666666667,3,194.444444444444,3,115, , , , , , , , , , , ,1,1,2, ,0,4,5,0, , ,0
4,1,1, ,3,3,6,2,1,1,1,1, ,100,34.2,1.8,0,0,0,0,2,5,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,6,1,100,0,100,1,5, ,2, ,2, ,1, ,800,750,25,25,0,6,95,5,75,1,2,2,2,2,1,2,3,PEACE OF MIND,7,1,5,1, , , ,5,2,2,2,5,5,5,85,100,40,40,40,680,800,1,1,1,1,6,3,1, ,0,0,0,90,10,0,100,4, ,1500,375,1125,3,1,1,1,25,0,0,0,25,375,0,0,0,2,5,1,1,21,2,140,1977,44,2018,3,15000,35000,2021,3.33333333333333,3.75,.1, , , , , ,1,1,1,0,0,0,0,95,5,0,0,0,0,1, ,30,12,200,0,36,1634,1,211,100,45,1,20,0,25,5,15,0, ,3300,600,0,0,2000,500,200,0,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,600,2,0, ,0, ,1,5,96766,2, , , ,1, , , ,1,4,3,4,1,2, ,2,THATS THE WAY I AM,AKU,AHI,MARLIN,BOTH,BOTH,BOTH,YES,YES,YES,4,4,4, , , , , , , , , , , , , , , , , , , ,217,0,45,551,551,2785,7780,29319,-1985,20.7373271889401,505.444646098004,22.2222222222222,3,41.6666666666667,1,211, , , , , , , , , , , ,1,1,2,0,0,4,4,0, , ,0
1,2,1, ,1,1,6,1,1,1,1,1, ,100,6,0,0,0,0,0,1,1,2, , , ,0,1, , , , , , , , , ,0, , , , , , , , , , , , ,2,2, ,1, ,1, ,1, ,25,25,0,0,0,6,95,4,50,1, , , , ,1, , , ,1,1,5,2,80, , ,40,4,4,1,3,50,0,10,100,12.5,10,0,2.5,25,1,1,1,1,1,6,1, ,0,0,0,0,100,0,100,2, ,300,300,0,6,1,1,1,100,0,0,0,100,300,0,0,0,2,5,1,1,31,4,740,1996,25,2018,3,100000,150000,2020,3.75,4,.171428571428571,20, , , , ,1,0,1,0,0,0,0,100,0,0,0,0,0,1, ,80,5,350,1,6,1205,1,447,300,20,2,60,20,20,5,20,0, ,13040,1500,6960,3120,1000,400,60,0,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1500,2,580,1,260,1,1,5, ,2, , , , ,1, , ,1,6,4,5,1,1,1,1,population growth,aku,mahi,ono,aku,mahi,ono,aku,mahi,ono,3,5,5,5,5,5,5,5,5, , ,1,1,1,1,1,1, , , , , ,18,0,0,25,200,506,1755.7,10451,-481,0,253,4.16666666666667,2,50,1,447, , , , , , , , , , , ,1,1,2,1,0,1,2,0, , ,0
1,2,1, ,2,2,6,1,1,1,1,1, ,100,18,0,0,0,0,0,1,1,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,3,5,25,75,100,1,4, ,1, ,1, ,6, ,1862,300,0,0,1562,3,25,4,50,1, , , , ,1, , , ,1,1,5,1, , , ,0,4,1,1,4,50,0,50,100,931,0,0,931,1862,1,1,1,1,1,1,6,fish market,0,0,0,0,0,100,100,5, ,3500,1750,1750,1,1,1,4,0,0,0,50,50,0,0,0,1750,3,25,1,1,22,2,200,2005,16,2016,5,60000,55000, ,4.34782608695652,7, , , , , , ,1,0,1,0,0,0,0,100,0,0,0,0,0,1, ,23,10, , ,18,1190,1,400,100,70,40,25,10,25,30,100,0, ,6330,530,3120,1320,100,300,960,0,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,530,2,260,1,110,1,1,5,96707,2, ,1, , , , , ,1,2, , , , ,1, ,More funn for people, , , , , , , , , ,3,3,4,4,4, ,3,4,4, , ,4,4,3,4,4,4, , ,People wing nuts should stop,No change or different,Make it fair for everybody.,1214,58,36,4605,675,1979.98,7500.94,6448,1959.02,2.96540362438221,293.33037037037,103.444444444444,5,194.444444444444,3,400, , , , , , , , , , , ,1,1,2, ,0,5,5,0, , ,0
